sensor_read,model_index,expected,predicted
[1.3 1.4 1.4 1.6 1.5 1.5],0,1.0,0.9995184
[0.3 0.4 0.  0.2 0.5 0.1],0,0.0,0.00047824666
[1.5 1.3 1.5 1.4 1.5 1.4],0,1.0,0.9995184
[1.4 1.4 1.5 1.4 1.4 1.6],0,1.0,0.9995184
[1.5 1.5 1.5 1.3 1.3 1.3],0,1.0,0.9995184
[0.2 0.  0.2 0.4 0.1 0.4],0,0.0,0.00047824666
[0.2 0.4 0.2 0.1 0.4 0.1],0,0.0,0.00047824666
[0.4 0.4 0.4 0.  0.3 0.5],0,0.0,0.00047824666
[0.4 0.1 0.3 0.4 0.3 0.5],0,0.0,0.00047824666
[1.5 1.5 1.5 1.4 1.3 1.5],0,1.0,0.9995184
[0.1 0.4 0.3 0.2 0.5 0.3],0,0.0,0.00047824666
[0.4 0.4 0.4 0.  0.2 0.5],0,0.0,0.00047824666
[1.4 1.5 1.3 1.3 1.3 1.3],0,1.0,0.9995184
[0.1 0.4 0.4 0.2 0.4 0.1],0,0.0,0.00047824666
[1.3 1.5 1.6 1.5 1.5 1.5],0,1.0,0.9995184
[0.3 0.2 0.4 0.  0.  0.2],0,0.0,0.00047824666
[0.2 0.1 0.4 0.5 0.4 0.1],0,0.0,0.00047824666
[0.1 0.1 0.1 0.4 0.4 0.1],0,0.0,0.00047824666
[0.4 0.2 0.5 0.2 0.5 0.4],0,0.0,0.00047824666
[1.6 1.4 1.3 1.4 1.6 1.5],0,1.0,0.9995184
[1.4 1.3 1.4 1.6 1.5 1.6],0,1.0,0.9995184
[1.3 1.4 1.4 1.5 1.6 1.4],0,1.0,0.9995184
[0.4 0.1 0.  0.5 0.2 0.4],0,0.0,0.00047824666
[0.5 0.4 0.4 0.5 0.1 0.1],0,0.0,0.00047824666
[1.5 1.6 1.3 1.6 1.5 1.6],0,1.0,0.9995184
[0.1 0.4 0.1 0.  0.2 0.4],0,0.0,0.00047824666
[0.4 0.3 0.2 0.4 0.3 0.1],0,0.0,0.00047824666
[0.5 0.4 0.3 0.3 0.2 0.4],0,0.0,0.00047824666
[1.6 1.4 1.5 1.5 1.4 1.4],0,1.0,0.9995184
[0.3 0.  0.4 0.5 0.1 0.3],0,0.0,0.00047824666
[1.3 1.5 1.5 1.3 1.3 1.6],0,1.0,0.9995184
[0.3 0.  0.1 0.4 0.1 0.1],0,0.0,0.00047824666
[1.3 1.5 1.4 1.5 1.4 1.5],0,1.0,0.9995184
[1.3 1.6 1.5 1.4 1.4 1.6],0,1.0,0.9995184
[0.3 0.1 0.5 0.4 0.5 0.3],0,0.0,0.00047824666
[0.4 0.4 0.1 0.3 0.  0.4],0,0.0,0.00047824666
[1.3 1.3 1.4 1.4 1.5 1.5],0,1.0,0.9995184
[1.3 1.5 1.5 1.6 1.5 1.5],0,1.0,0.9995184
[0.  0.1 0.5 0.3 0.2 0.2],0,0.0,0.00047824666
[1.4 1.5 1.4 1.5 1.4 1.5],0,1.0,0.9995184
[1.4 1.3 1.4 1.4 1.3 1.4],0,1.0,0.9995184
[1.5 1.3 1.5 1.6 1.5 1.4],0,1.0,0.9995184
[1.4 1.6 1.5 1.3 1.4 1.5],0,1.0,0.9995184
[1.4 1.5 1.5 1.4 1.3 1.4],0,1.0,0.9995184
[1.5 1.6 1.5 1.5 1.4 1.4],0,1.0,0.9995184
[1.5 1.4 1.5 1.5 1.3 1.5],0,1.0,0.9995184
[0.4 0.  0.1 0.2 0.2 0.2],0,0.0,0.00047824666
[0.  0.3 0.2 0.4 0.4 0.1],0,0.0,0.00047824666
[1.5 1.5 1.3 1.5 1.5 1.6],0,1.0,0.9995184
[1.5 1.5 1.4 1.4 1.6 1.4],0,1.0,0.9995184
[0.2 0.1 0.1 0.3 0.2 0.4],0,0.0,0.00047824666
[1.3 1.5 1.4 1.3 1.4 1.5],0,1.0,0.9995184
[0.1 0.4 0.3 0.2 0.3 0. ],0,0.0,0.00047824666
[1.6 1.5 1.4 1.5 1.4 1.6],0,1.0,0.9995184
[0.1 0.2 0.1 0.3 0.2 0.1],0,0.0,0.00047824666
[0.2 0.  0.4 0.5 0.3 0.3],0,0.0,0.00047824666
[1.5 1.5 1.4 1.5 1.4 1.6],0,1.0,0.9995184
[1.5 1.4 1.5 1.5 1.5 1.5],0,1.0,0.9995184
[0.  0.2 0.  0.4 0.4 0.4],0,0.0,0.00047824666
[0.1 0.4 0.4 0.2 0.1 0.3],0,0.0,0.00047824666
[0.4 0.4 0.1 0.2 0.3 0.2],0,0.0,0.00047824666
[1.6 1.5 1.3 1.4 1.4 1.5],0,1.0,0.9995184
[1.5 1.4 1.4 1.5 1.6 1.4],0,1.0,0.9995184
[0.1 0.1 0.4 0.2 0.2 0.2],0,0.0,0.00047824666
[1.4 1.3 1.4 1.6 1.5 1.5],0,1.0,0.9995184
[0.3 0.1 0.4 0.4 0.3 0.4],0,0.0,0.00047824666
[1.4 1.6 1.5 1.4 1.5 1.6],0,1.0,0.9995184
[1.5 1.4 1.5 1.4 1.4 1.5],0,1.0,0.9995184
[1.5 1.6 1.6 1.3 1.3 1.3],0,1.0,0.9995184
[1.5 1.4 1.4 1.5 1.4 1.5],0,1.0,0.9995184
[0.5 0.4 0.4 0.2 0.3 0.3],0,0.0,0.00047824666
[1.3 1.3 1.4 1.5 1.3 1.5],0,1.0,0.9995184
[1.3 1.3 1.3 1.5 1.3 1.6],0,1.0,0.9995184
[1.6 1.3 1.4 1.3 1.4 1.6],0,1.0,0.9995184
[0.3 0.5 0.2 0.2 0.  0.5],0,0.0,0.00047824666
[0.3 0.2 0.3 0.3 0.1 0.1],0,0.0,0.00047824666
[1.6 1.5 1.5 1.5 1.4 1.5],0,1.0,0.9995184
[0.1 0.1 0.1 0.2 0.4 0.4],0,0.0,0.00047824666
[1.3 1.4 1.3 1.4 1.6 1.6],0,1.0,0.9995184
[0.3 0.4 0.5 0.1 0.1 0.1],0,0.0,0.00047824666
[1.6 1.5 1.4 1.4 1.4 1.4],0,1.0,0.9995184
[1.5 1.6 1.5 1.5 1.4 1.5],0,1.0,0.9995184
[1.6 1.3 1.3 1.5 1.5 1.4],0,1.0,0.9995184
[0.4 0.3 0.3 0.  0.3 0.5],0,0.0,0.00047824666
[0.2 0.2 0.4 0.3 0.4 0.3],0,0.0,0.00047824666
[0.2 0.2 0.2 0.  0.4 0.1],0,0.0,0.00047824666
[0.2 0.4 0.4 0.3 0.5 0.4],0,0.0,0.00047824666
[0.4 0.5 0.  0.1 0.  0.2],0,0.0,0.00047824666
[0.5 0.4 0.1 0.2 0.4 0.4],0,0.0,0.00047824666
[0.1 0.4 0.2 0.4 0.3 0.3],0,0.0,0.00047824666
[1.4 1.5 1.4 1.3 1.6 1.5],0,1.0,0.9995184
[0.5 0.2 0.4 0.3 0.2 0.3],0,0.0,0.00047824666
[1.3 1.3 1.6 1.3 1.4 1.5],0,1.0,0.9995184
[1.3 1.6 1.4 1.4 1.5 1.6],0,1.0,0.9995184
[0.1 0.4 0.2 0.1 0.3 0.2],0,0.0,0.00047824666
[0.4 0.3 0.3 0.3 0.2 0. ],0,0.0,0.00047824666
[0.4 0.2 0.  0.2 0.3 0.4],0,0.0,0.00047824666
[1.3 1.4 1.3 1.6 1.3 1.5],0,1.0,0.9995184
[0.4 0.4 0.2 0.5 0.4 0. ],0,0.0,0.00047824666
[1.4 1.5 1.4 1.5 1.4 1.3],0,1.0,0.9995184
[1.4 1.5 1.3 1.6 1.4 1.5],0,1.0,0.9995184
[1.6 1.4 1.6 1.6 1.4 1.6],0,1.0,0.9995184
[1.4 1.4 1.4 1.5 1.5 1.5],0,1.0,0.9995184
[0.3 0.1 0.4 0.5 0.2 0.2],0,0.0,0.00047824666
[1.4 1.4 1.3 1.6 1.6 1.5],0,1.0,0.9995184
[0.5 0.1 0.4 0.2 0.2 0.4],0,0.0,0.00047824666
[1.3 1.5 1.4 1.4 1.5 1.6],0,1.0,0.9995184
[1.4 1.4 1.4 1.4 1.4 1.5],0,1.0,0.9995184
[1.4 1.5 1.4 1.3 1.5 1.4],0,1.0,0.9995184
[0.3 0.3 0.5 0.2 0.3 0.4],0,0.0,0.00047824666
[0.4 0.  0.1 0.1 0.2 0.3],0,0.0,0.00047824666
[0.5 0.4 0.1 0.4 0.4 0.5],0,0.0,0.00047824666
[0.1 0.1 0.1 0.1 0.2 0.3],0,0.0,0.00047824666
[1.6 1.4 1.3 1.3 1.4 1.5],0,1.0,0.9995184
[0.4 0.2 0.2 0.  0.1 0.3],0,0.0,0.00047824666
[1.5 1.4 1.4 1.4 1.4 1.3],0,1.0,0.9995184
[1.5 1.5 1.6 1.4 1.6 1.4],0,1.0,0.9995184
[1.4 1.4 1.3 1.4 1.5 1.4],0,1.0,0.9995184
[0.3 0.4 0.3 0.1 0.1 0.3],0,0.0,0.00047824666
[0.4 0.1 0.1 0.  0.1 0.2],0,0.0,0.00047824666
[1.4 1.5 1.5 1.4 1.4 1.3],0,1.0,0.9995184
[0.1 0.3 0.4 0.3 0.3 0.4],0,0.0,0.00047824666
[0.4 0.1 0.2 0.  0.  0. ],0,0.0,0.00047824666
[1.4 1.3 1.4 1.5 1.4 1.5],0,1.0,0.9995184
[1.4 1.4 1.3 1.4 1.5 1.4],0,1.0,0.9995184
[1.4 1.4 1.5 1.3 1.6 1.5],0,1.0,0.9995184
[1.6 1.3 1.5 1.5 1.5 1.6],0,1.0,0.9995184
[0.4 0.3 0.4 0.5 0.1 0.5],0,0.0,0.00047824666
[1.4 1.5 1.4 1.4 1.6 1.3],0,1.0,0.9995184
[0.2 0.4 0.1 0.4 0.2 0.1],0,0.0,0.00047824666
[1.4 1.5 1.4 1.6 1.6 1.5],0,1.0,0.9995184
[0.2 0.5 0.3 0.5 0.2 0.4],0,0.0,0.00047824666
[1.3 1.6 1.4 1.4 1.3 1.6],0,1.0,0.9995184
[1.5 1.5 1.4 1.5 1.5 1.5],0,1.0,0.9995184
[1.4 1.3 1.4 1.4 1.5 1.5],0,1.0,0.9995184
[0.4 0.4 0.2 0.4 0.5 0.5],0,0.0,0.00047824666
[1.4 1.3 1.4 1.4 1.4 1.5],0,1.0,0.9995184
[0.  0.4 0.2 0.3 0.1 0.1],0,0.0,0.00047824666
[1.5 1.5 1.4 1.4 1.5 1.4],0,1.0,0.9995184
[0.2 0.5 0.2 0.1 0.  0.2],0,0.0,0.00047824666
[0.2 0.4 0.5 0.5 0.1 0. ],0,0.0,0.00047824666
[0.2 0.5 0.4 0.3 0.4 0.4],0,0.0,0.00047824666
[0.2 0.2 0.5 0.  0.4 0.2],0,0.0,0.00047824666
[0.2 0.2 0.4 0.4 0.2 0.3],0,0.0,0.00047824666
[1.5 1.4 1.4 1.3 1.5 1.5],0,1.0,0.9995184
[1.3 1.6 1.4 1.4 1.5 1.3],0,1.0,0.9995184
[0.3 0.2 0.1 0.3 0.1 0.3],0,0.0,0.00047824666
[0.4 0.2 0.1 0.4 0.2 0.2],0,0.0,0.00047824666
[1.6 1.3 1.5 1.4 1.4 1.4],0,1.0,0.9995184
[1.6 1.6 1.5 1.5 1.4 1.5],0,1.0,0.9995184
[0.3 0.1 0.5 0.3 0.3 0.1],0,0.0,0.00047824666
[0.  0.4 0.3 0.1 0.  0.1],0,0.0,0.00047824666
[0.4 0.3 0.2 0.  0.2 0.1],0,0.0,0.00047824666
[0.1 0.3 0.  0.3 0.2 0.1],0,0.0,0.00047824666
[1.5 1.4 1.4 1.5 1.4 1.5],0,1.0,0.9995184
[1.5 1.6 1.5 1.4 1.3 1.5],0,1.0,0.9995184
[1.4 1.4 1.5 1.3 1.4 1.3],0,1.0,0.9995184
[1.5 1.4 1.6 1.5 1.6 1.5],0,1.0,0.9995184
[1.4 1.4 1.5 1.4 1.3 1.6],0,1.0,0.9995184
[1.4 1.3 1.5 1.5 1.5 1.5],0,1.0,0.9995184
[0.4 0.2 0.2 0.1 0.1 0.2],0,0.0,0.00047824666
[1.5 1.3 1.6 1.4 1.6 1.5],0,1.0,0.9995184
[0.2 0.5 0.5 0.2 0.  0.3],0,0.0,0.00047824666
[1.6 1.3 1.3 1.5 1.6 1.5],0,1.0,0.9995184
[0.1 0.4 0.4 0.3 0.4 0. ],0,0.0,0.00047824666
[1.3 1.5 1.4 1.4 1.5 1.5],0,1.0,0.9995184
[1.4 1.5 1.4 1.5 1.5 1.5],0,1.0,0.9995184
[1.6 1.4 1.4 1.3 1.3 1.5],0,1.0,0.9995184
[0.4 0.4 0.1 0.3 0.2 0.2],0,0.0,0.00047824666
[0.1 0.1 0.2 0.4 0.2 0.4],0,0.0,0.00047824666
[0.1 0.3 0.4 0.4 0.4 0.2],0,0.0,0.00047824666
[0.4 0.3 0.  0.3 0.5 0.4],0,0.0,0.00047824666
[1.4 1.4 1.3 1.3 1.4 1.5],0,1.0,0.9995184
[1.5 1.4 1.5 1.4 1.5 1.5],0,1.0,0.9995184
[0.  0.5 0.3 0.  0.3 0.3],0,0.0,0.00047824666
