sensor_read,model_index,expected,predicted
[78.  9. 20. 16. 42. 84.],0,0.0,0.00048095715
[89. 88. 89. 86. 89. 88.],0,1.0,0.999521
[74. 56. 53. 26. 74. 35.],0,0.0,0.00048095715
[26. 78. 38. 50. 50. 73.],0,0.0,0.00048095715
[85. 88. 85. 88. 88. 85.],0,1.0,0.999521
[16. 36.  8.  0. 21. 11.],0,0.0,0.00048095715
[85. 88. 85. 90. 90. 87.],0,1.0,0.999521
[69. 22. 25. 56. 75. 75.],0,0.0,0.00048095715
[29. 40. 54. 17. 41. 53.],0,0.0,0.00048095715
[87. 87. 88. 87. 85. 88.],0,1.0,0.999521
[87. 86. 90. 86. 90. 89.],0,1.0,0.999521
[40. 72. 75. 79.  6. 45.],0,0.0,0.00048095715
[25. 46. 74. 32. 49. 70.],0,0.0,0.00048095715
[ 5. 75. 79. 81. 66. 73.],0,0.0,0.00048095715
[85. 86. 87. 86. 86. 86.],0,1.0,0.999521
[85. 87. 90. 90. 86. 85.],0,1.0,0.999521
[87. 86. 87. 87. 89. 90.],0,1.0,0.999521
[90. 90. 87. 88. 88. 90.],0,1.0,0.999521
[87. 85. 88. 87. 89. 88.],0,1.0,0.999521
[89. 90. 89. 89. 86. 90.],0,1.0,0.999521
[21. 60. 13. 15. 54. 31.],0,0.0,0.00048095715
[19. 78. 67.  8.  3. 67.],0,0.0,0.00048095715
[33. 38. 69. 45. 31. 76.],0,0.0,0.00048095715
[77. 28. 58. 35. 30. 78.],0,0.0,0.00048095715
[90. 85. 85. 88. 90. 88.],0,1.0,0.999521
[59. 71. 36. 23. 72. 19.],0,0.0,0.00048095715
[45. 62. 68.  9. 63. 33.],0,0.0,0.00048095715
[66. 46. 64. 72.  6. 26.],0,0.0,0.00048095715
[88. 87. 86. 89. 85. 89.],0,1.0,0.999521
[89. 87. 88. 85. 86. 90.],0,1.0,0.999521
[45. 41. 81. 33. 68. 22.],0,0.0,0.00048095715
[87. 88. 87. 89. 85. 89.],0,1.0,0.999521
[88. 90. 85. 87. 85. 86.],0,1.0,0.999521
[21. 76. 11. 16. 76. 50.],0,0.0,0.00048095715
[86. 89. 90. 88. 86. 86.],0,1.0,0.999521
[87. 87. 87. 89. 90. 87.],0,1.0,0.999521
[89. 89. 87. 88. 88. 90.],0,1.0,0.999521
[89. 85. 88. 85. 86. 87.],0,1.0,0.999521
[87. 89. 89. 87. 87. 90.],0,1.0,0.999521
[84. 62. 61. 24. 43. 37.],0,0.0,0.00048095715
[87. 86. 89. 87. 88. 86.],0,1.0,0.999521
[ 7. 34. 64. 29.  1.  8.],0,0.0,0.00048095715
[89. 89. 87. 85. 90. 87.],0,1.0,0.999521
[ 6. 65. 67. 62.  6. 21.],0,0.0,0.00048095715
[85. 87. 88. 86. 88. 86.],0,1.0,0.999521
[87. 89. 89. 89. 90. 88.],0,1.0,0.999521
[88. 88. 85. 89. 88. 86.],0,1.0,0.999521
[88. 89. 87. 90. 86. 89.],0,1.0,0.999521
[33. 62.  5. 71. 21. 36.],0,0.0,0.00048095715
[86. 86. 88. 89. 90. 90.],0,1.0,0.999521
[18.  6. 12. 16. 31. 65.],0,0.0,0.00048095715
[23. 13. 43. 27. 32. 70.],0,0.0,0.00048095715
[84. 76.  2. 84. 35. 74.],0,0.0,0.00048095715
[52. 79. 11.  6. 21. 56.],0,0.0,0.00048095715
[86. 86. 90. 88. 87. 86.],0,1.0,0.999521
[78. 16.  1. 62. 42. 54.],0,0.0,0.00048095715
[39.  7. 32. 15. 49. 78.],0,0.0,0.00048095715
[88. 88. 87. 87. 89. 86.],0,1.0,0.999521
[11. 22. 63.  0.  2. 14.],0,0.0,0.00048095715
[21. 62. 83. 80. 55. 42.],0,0.0,0.00048095715
[86. 88. 90. 86. 90. 89.],0,1.0,0.999521
[85. 85. 89. 88. 86. 87.],0,1.0,0.999521
[87. 88. 89. 89. 85. 88.],0,1.0,0.999521
[14. 42.  0. 73. 63. 27.],0,0.0,0.00048095715
[89. 85. 89. 87. 86. 89.],0,1.0,0.999521
[88. 89. 88. 85. 86. 86.],0,1.0,0.999521
[ 7. 25. 42. 14. 69. 45.],0,0.0,0.00048095715
[24. 32. 56. 58. 57. 48.],0,0.0,0.00048095715
[26. 24. 80. 68. 58. 28.],0,0.0,0.00048095715
[85. 86. 90. 89. 88. 90.],0,1.0,0.999521
[43. 46. 50.  4. 55. 19.],0,0.0,0.00048095715
[77. 23. 15. 46. 47. 82.],0,0.0,0.00048095715
[85. 90. 89. 85. 88. 86.],0,1.0,0.999521
[67. 55. 22. 73.  9. 17.],0,0.0,0.00048095715
[89. 85. 85. 89. 90. 90.],0,1.0,0.999521
[65. 22. 81. 74. 35. 65.],0,0.0,0.00048095715
[90. 87. 89. 86. 89. 88.],0,1.0,0.999521
[14. 24. 19. 57. 61.  8.],0,0.0,0.00048095715
[47. 65. 51. 22.  8. 42.],0,0.0,0.00048095715
[87. 87. 88. 89. 89. 89.],0,1.0,0.999521
[87. 85. 85. 89. 88. 89.],0,1.0,0.999521
[44. 71. 18.  2. 51. 83.],0,0.0,0.00048095715
[59. 49.  2. 62. 83. 33.],0,0.0,0.00048095715
[40. 25. 30. 60.  5. 22.],0,0.0,0.00048095715
[85. 90. 90. 90. 89. 88.],0,1.0,0.999521
[85. 90. 88. 90. 90. 86.],0,1.0,0.999521
[25. 55. 70. 75. 48. 30.],0,0.0,0.00048095715
[ 8. 48. 11. 82. 17. 30.],0,0.0,0.00048095715
[87. 90. 88. 88. 87. 86.],0,1.0,0.999521
[73. 29. 31. 42. 34. 29.],0,0.0,0.00048095715
[88. 85. 87. 86. 90. 87.],0,1.0,0.999521
[22. 29. 10.  6. 41. 20.],0,0.0,0.00048095715
[82. 57. 23.  5. 22. 59.],0,0.0,0.00048095715
[63.  2. 16. 64. 17. 20.],0,0.0,0.00048095715
[90. 88. 89. 88. 86. 86.],0,1.0,0.999521
[86. 86. 90. 87. 87. 89.],0,1.0,0.999521
[87. 85. 87. 88. 85. 90.],0,1.0,0.999521
[28. 21. 67. 76. 27. 11.],0,0.0,0.00048095715
[86. 87. 85. 87. 89. 85.],0,1.0,0.999521
[90. 86. 87. 85. 88. 88.],0,1.0,0.999521
[42. 79. 19. 16. 74. 37.],0,0.0,0.00048095715
[89. 89. 87. 90. 86. 89.],0,1.0,0.999521
[89. 85. 87. 89. 88. 85.],0,1.0,0.999521
[88. 88. 85. 87. 89. 85.],0,1.0,0.999521
[50.  2. 81. 13. 82. 19.],0,0.0,0.00048095715
[90. 90. 85. 88. 86. 89.],0,1.0,0.999521
[33. 76. 56. 37.  6. 16.],0,0.0,0.00048095715
[10.  4. 49. 39. 48.  4.],0,0.0,0.00048095715
[89. 89. 89. 89. 90. 88.],0,1.0,0.999521
[68. 22. 12. 66. 45. 27.],0,0.0,0.00048095715
[69. 27. 22. 13. 77.  6.],0,0.0,0.00048095715
[86. 86. 87. 88. 89. 85.],0,1.0,0.999521
[86. 86. 85. 90. 87. 86.],0,1.0,0.999521
[81. 81. 21. 15. 27. 62.],0,0.0,0.00048095715
[86. 85. 90. 86. 89. 87.],0,1.0,0.999521
[82. 13. 76. 64. 54. 20.],0,0.0,0.00048095715
[89. 90. 88. 89. 90. 88.],0,1.0,0.999521
[ 7. 49. 66. 42. 41. 25.],0,0.0,0.00048095715
[86. 89. 85. 88. 87. 86.],0,1.0,0.999521
[42.  1. 35. 21. 40.  8.],0,0.0,0.00048095715
[85. 87. 87. 90. 88. 89.],0,1.0,0.999521
[90. 86. 90. 88. 90. 86.],0,1.0,0.999521
[86. 87. 88. 87. 86. 89.],0,1.0,0.999521
[86. 87. 86. 87. 89. 88.],0,1.0,0.999521
[87. 85. 85. 88. 89. 86.],0,1.0,0.999521
[89. 86. 85. 86. 85. 85.],0,1.0,0.999521
[87. 87. 85. 90. 88. 86.],0,1.0,0.999521
[32. 77. 77.  8. 32. 66.],0,0.0,0.00048095715
[87. 88. 89. 85. 88. 88.],0,1.0,0.999521
[85. 86. 90. 87. 85. 87.],0,1.0,0.999521
[87. 88. 88. 86. 90. 85.],0,1.0,0.999521
[66.  5. 18. 71. 30. 64.],0,0.0,0.00048095715
[52. 56. 11. 41.  1. 45.],0,0.0,0.00048095715
[88. 90. 89. 90. 88. 85.],0,1.0,0.999521
[29. 21. 72. 21. 81. 74.],0,0.0,0.00048095715
[86. 86. 87. 90. 85. 89.],0,1.0,0.999521
[85. 87. 88. 88. 89. 87.],0,1.0,0.999521
[86. 90. 87. 88. 87. 86.],0,1.0,0.999521
[85. 85. 87. 89. 90. 86.],0,1.0,0.999521
[90. 87. 86. 86. 87. 88.],0,1.0,0.999521
[86. 87. 85. 89. 88. 88.],0,1.0,0.999521
[88. 86. 87. 87. 90. 90.],0,1.0,0.999521
[84. 57. 74. 54.  4. 67.],0,0.0,0.00048095715
[87. 85. 86. 86. 88. 85.],0,1.0,0.999521
[52.  9. 11. 67. 58. 38.],0,0.0,0.00048095715
[86. 88. 86. 85. 86. 90.],0,1.0,0.999521
[ 8. 22. 16. 75. 82. 29.],0,0.0,0.00048095715
[87. 85. 87. 85. 89. 90.],0,1.0,0.999521
[89. 85. 88. 86. 89. 88.],0,1.0,0.999521
[59. 11. 18. 52. 58. 69.],0,0.0,0.00048095715
[86. 85. 85. 87. 90. 85.],0,1.0,0.999521
[75.  6. 66. 64. 45. 36.],0,0.0,0.00048095715
