sensor_read,model_index,expected,predicted
[19779379. 19550434. 23388019. 25129973. 10889905. 27981612.],0,1.0,0.9995192
[26510935. 19652820. 18403655. 27649681. 13290504.  4239383.],0,1.0,0.9995192
[ 1625749.  7581843.  1520588. 27883307.  4390773. 15280569.],0,1.0,0.9995192
[544073. 779706. 887546.  83683. 996570. 530503.],0,0.0,0.00047919172
[311550. 964404. 560825. 972126. 719585. 980862.],0,0.0,0.00047919172
[253565. 793187. 319439. 379948. 535321. 858045.],0,0.0,0.00047919172
[783814. 270743. 811218. 251995. 442761. 810931.],0,0.0,0.00047919172
[969311. 281093. 744609. 487629. 792913.  74881.],0,0.0,0.00047919172
[562610.  34280. 574259.  37978. 277913. 113023.],0,0.0,0.00047919172
[15752841. 26865527.  9222485. 13671815.  7354667. 15192004.],0,1.0,0.9995192
[22018205.  8179066.  6486003. 19101836.  7032592. 24683206.],0,1.0,0.9995192
[ 7701330. 20243934.  7395846. 10452123. 24905049.  2115955.],0,1.0,0.9995192
[343492.  74503. 960207. 859391. 173453.   2608.],0,0.0,0.00047919172
[ 6588425. 25790992.  2650093. 23405042.  1529830.  4278292.],0,1.0,0.9995192
[26510845.  3083483.  8184959.  2748081. 23842147.  5952542.],0,1.0,0.9995192
[715982. 212365. 528740.   1762. 320886. 406120.],0,0.0,0.00047919172
[24665375.  4813501. 25499801. 14862089. 18790223. 16561656.],0,1.0,0.9995192
[15661859. 16974992.  4066491. 15274854.  2326813. 13942811.],0,1.0,0.9995192
[25262063. 10452684. 14623267.  5990565. 24879776.  4732100.],0,1.0,0.9995192
[16286720. 19978117. 11122025. 27039533. 13557647. 19649005.],0,1.0,0.9995192
[779887. 824363. 223443. 849651.  89532. 433371.],0,0.0,0.00047919172
[976029. 865397. 791240.  47896. 815131. 435321.],0,0.0,0.00047919172
[21209791. 17411938.  2625411. 15288879. 27042300. 27188378.],0,1.0,0.9995192
[ 8356405. 14461487.  3463409. 20365541. 23506429. 15588469.],0,1.0,0.9995192
[23031927. 10908700.  3523470. 26776948. 12276103. 24023701.],0,1.0,0.9995192
[385273. 229798. 903214.  29671. 764931. 256256.],0,0.0,0.00047919172
